group_id,group_size,group_similarity,member_query_ids,member_meeting_ids,member_domains,same_meeting,same_domain
Bmr023_sq_2_education_4_sq_6,2,0.150906816124916,Bmr023_sq_2|education_4_sq_6,Bmr023|education_4,Academic|Committee,False,False
covid_4_sq_1_education_13_sq_7,2,0.1509049981832504,covid_4_sq_1|education_13_sq_7,covid_4|education_13,Committee|Committee,False,True
Bmr023_sq_3_TS3011a_sq_0,2,0.1509041786193847,Bmr023_sq_3|TS3011a_sq_0,Bmr023|TS3011a,Academic|Product,False,False
Bmr023_sq_5_TS3011a_sq_0,2,0.1509041786193847,Bmr023_sq_5|TS3011a_sq_0,Bmr023|TS3011a,Academic|Product,False,False
Bmr014_sq_1_TS3004c_sq_0,2,0.1508953422307968,Bmr014_sq_1|TS3004c_sq_0,Bmr014|TS3004c,Academic|Product,False,False
ES2004a_sq_3_education_13_sq_4,2,0.1508608013391494,ES2004a_sq_3|education_13_sq_4,ES2004a|education_13,Product|Committee,False,False
TS3004a_sq_5_education_9_sq_11,2,0.1508533656597137,TS3004a_sq_5|education_9_sq_11,TS3004a|education_9,Product|Committee,False,False
TS3004d_sq_3_education_17_sq_3,2,0.1508515775203704,TS3004d_sq_3|education_17_sq_3,TS3004d|education_17,Product|Committee,False,False
Bed016_sq_0_ES2004a_sq_5,2,0.1508468836545944,Bed016_sq_0|ES2004a_sq_5,Bed016|ES2004a,Academic|Product,False,False
Bmr014_sq_1_IS1003b_sq_6,2,0.1508217453956604,Bmr014_sq_1|IS1003b_sq_6,Bmr014|IS1003b,Academic|Product,False,False
Bmr014_sq_1_IS1003d_sq_0,2,0.1508217453956604,Bmr014_sq_1|IS1003d_sq_0,Bmr014|IS1003d,Academic|Product,False,False
TS3011b_sq_2_education_13_sq_2,2,0.1508121341466903,TS3011b_sq_2|education_13_sq_2,TS3011b|education_13,Product|Committee,False,False
ES2004c_sq_0_ES2004c_sq_9,2,0.1508057415485382,ES2004c_sq_0|ES2004c_sq_9,ES2004c|ES2004c,Product|Product,True,True
IS1003b_sq_5_education_9_sq_5,2,0.1507914364337921,IS1003b_sq_5|education_9_sq_5,IS1003b|education_9,Product|Committee,False,False
ES2011c_sq_3_TS3004c_sq_5,2,0.1507897078990936,ES2011c_sq_3|TS3004c_sq_5,ES2011c|TS3004c,Product|Product,False,True
TS3011c_sq_0_covid_4_sq_9,2,0.1507434397935867,TS3011c_sq_0|covid_4_sq_9,TS3011c|covid_4,Product|Committee,False,False
ES2004d_sq_5_education_4_sq_1,2,0.1507398933172226,ES2004d_sq_5|education_4_sq_1,ES2004d|education_4,Product|Committee,False,False
Bro004_sq_3_IS1003b_sq_4,2,0.1507390141487121,Bro004_sq_3|IS1003b_sq_4,Bro004|IS1003b,Academic|Product,False,False
TS3011a_sq_2_education_17_sq_11,2,0.1507091522216797,TS3011a_sq_2|education_17_sq_11,TS3011a|education_17,Product|Committee,False,False
ES2011a_sq_5_ES2011b_sq_0,2,0.1506933867931366,ES2011a_sq_5|ES2011b_sq_0,ES2011a|ES2011b,Product|Product,False,True
Bed008_sq_4_ES2011b_sq_0,2,0.1506835520267486,Bed008_sq_4|ES2011b_sq_0,Bed008|ES2011b,Academic|Product,False,False
Bro019_sq_2_TS3004c_sq_5,2,0.1506781131029129,Bro019_sq_2|TS3004c_sq_5,Bro019|TS3004c,Academic|Product,False,False
Bro004_sq_3_education_9_sq_6,2,0.1506737470626831,Bro004_sq_3|education_9_sq_6,Bro004|education_9,Academic|Committee,False,False
Bmr023_sq_1_covid_4_sq_2,2,0.1506495028734207,Bmr023_sq_1|covid_4_sq_2,Bmr023|covid_4,Academic|Committee,False,False
Bmr023_sq_5_TS3004a_sq_5,2,0.1506395041942596,Bmr023_sq_5|TS3004a_sq_5,Bmr023|TS3004a,Academic|Product,False,False
Bmr023_sq_3_TS3004a_sq_5,2,0.1506395041942596,Bmr023_sq_3|TS3004a_sq_5,Bmr023|TS3004a,Academic|Product,False,False
ES2004c_sq_4_TS3004b_sq_1,2,0.1506157219409942,ES2004c_sq_4|TS3004b_sq_1,ES2004c|TS3004b,Product|Product,False,True
ES2011b_sq_3_education_17_sq_5,2,0.150611475110054,ES2011b_sq_3|education_17_sq_5,ES2011b|education_17,Product|Committee,False,False
ES2011c_sq_4_education_17_sq_11,2,0.1506099998950958,ES2011c_sq_4|education_17_sq_11,ES2011c|education_17,Product|Committee,False,False
ES2004a_sq_3_education_13_sq_9,2,0.1506029516458511,ES2004a_sq_3|education_13_sq_9,ES2004a|education_13,Product|Committee,False,False
Bmr014_sq_1_TS3011c_sq_2,2,0.1506025642156601,Bmr014_sq_1|TS3011c_sq_2,Bmr014|TS3011c,Academic|Product,False,False
Bmr023_sq_3_TS3011d_sq_3,2,0.1505924016237259,Bmr023_sq_3|TS3011d_sq_3,Bmr023|TS3011d,Academic|Product,False,False
Bmr023_sq_5_TS3011d_sq_3,2,0.1505924016237259,Bmr023_sq_5|TS3011d_sq_3,Bmr023|TS3011d,Academic|Product,False,False
Bed016_sq_0_TS3011a_sq_2,2,0.1505854278802871,Bed016_sq_0|TS3011a_sq_2,Bed016|TS3011a,Academic|Product,False,False
Bro019_sq_4_IS1003c_sq_6,2,0.150578886270523,Bro019_sq_4|IS1003c_sq_6,Bro019|IS1003c,Academic|Product,False,False
Bmr014_sq_0_education_13_sq_9,2,0.1505767554044723,Bmr014_sq_0|education_13_sq_9,Bmr014|education_13,Academic|Committee,False,False
IS1003b_sq_5_education_4_sq_4,2,0.1505700349807739,IS1003b_sq_5|education_4_sq_4,IS1003b|education_4,Product|Committee,False,False
covid_4_sq_11_education_17_sq_1,2,0.1505394876003265,covid_4_sq_11|education_17_sq_1,covid_4|education_17,Committee|Committee,False,True
ES2004a_sq_3_education_4_sq_8,2,0.1505381017923355,ES2004a_sq_3|education_4_sq_8,ES2004a|education_4,Product|Committee,False,False
ES2004b_sq_1_TS3011a_sq_1,2,0.1505311280488968,ES2004b_sq_1|TS3011a_sq_1,ES2004b|TS3011a,Product|Product,False,True
ES2004c_sq_8_TS3011a_sq_1,2,0.1505244076251983,ES2004c_sq_8|TS3011a_sq_1,ES2004c|TS3011a,Product|Product,False,True
TS3004c_sq_3_education_4_sq_10,2,0.1505208313465118,TS3004c_sq_3|education_4_sq_10,TS3004c|education_4,Product|Committee,False,False
covid_4_sq_5_education_9_sq_8,2,0.1505197137594223,covid_4_sq_5|education_9_sq_8,covid_4|education_9,Committee|Committee,False,True
Bmr014_sq_1_TS3004c_sq_4,2,0.150497019290924,Bmr014_sq_1|TS3004c_sq_4,Bmr014|TS3004c,Academic|Product,False,False
IS1003d_sq_4_covid_4_sq_10,2,0.1504780948162078,IS1003d_sq_4|covid_4_sq_10,IS1003d|covid_4,Product|Committee,False,False
ES2004c_sq_4_education_9_sq_9,2,0.1504759043455124,ES2004c_sq_4|education_9_sq_9,ES2004c|education_9,Product|Committee,False,False
Bro004_sq_0_TS3011d_sq_4,2,0.1504755616188049,Bro004_sq_0|TS3011d_sq_4,Bro004|TS3011d,Academic|Product,False,False
Bro004_sq_1_TS3004c_sq_0,2,0.1504749059677124,Bro004_sq_1|TS3004c_sq_0,Bro004|TS3004c,Academic|Product,False,False
Bed016_sq_0_ES2011c_sq_2,2,0.1504621654748916,Bed016_sq_0|ES2011c_sq_2,Bed016|ES2011c,Academic|Product,False,False
ES2004d_sq_3_education_17_sq_6,2,0.1504578739404678,ES2004d_sq_3|education_17_sq_6,ES2004d|education_17,Product|Committee,False,False
Bmr023_sq_5_IS1003c_sq_5,2,0.1504412740468979,Bmr023_sq_5|IS1003c_sq_5,Bmr023|IS1003c,Academic|Product,False,False
Bmr023_sq_3_IS1003c_sq_5,2,0.1504412740468979,Bmr023_sq_3|IS1003c_sq_5,Bmr023|IS1003c,Academic|Product,False,False
ES2004d_sq_4_education_13_sq_0,2,0.1504372805356979,ES2004d_sq_4|education_13_sq_0,ES2004d|education_13,Product|Committee,False,False
Bmr006_sq_0_covid_4_sq_8,2,0.1504163891077041,Bmr006_sq_0|covid_4_sq_8,Bmr006|covid_4,Academic|Committee,False,False
TS3011b_sq_4_covid_4_sq_6,2,0.1503602266311645,TS3011b_sq_4|covid_4_sq_6,TS3011b|covid_4,Product|Committee,False,False
Bmr023_sq_3_ES2011b_sq_3,2,0.1503600478172302,Bmr023_sq_3|ES2011b_sq_3,Bmr023|ES2011b,Academic|Product,False,False
Bmr023_sq_5_ES2011b_sq_3,2,0.1503600478172302,Bmr023_sq_5|ES2011b_sq_3,Bmr023|ES2011b,Academic|Product,False,False
Bmr014_sq_2_Bro027_sq_3,2,0.1503569632768631,Bmr014_sq_2|Bro027_sq_3,Bmr014|Bro027,Academic|Academic,False,True
Bmr023_sq_4_TS3004b_sq_1,2,0.1503562778234481,Bmr023_sq_4|TS3004b_sq_1,Bmr023|TS3004b,Academic|Product,False,False
ES2004b_sq_2_ES2011c_sq_5,2,0.1503310352563858,ES2004b_sq_2|ES2011c_sq_5,ES2004b|ES2011c,Product|Product,False,True
Bmr023_sq_4_ES2004a_sq_1,2,0.150316521525383,Bmr023_sq_4|ES2004a_sq_1,Bmr023|ES2004a,Academic|Product,False,False
Bro019_sq_2_ES2004c_sq_4,2,0.1503149569034576,Bro019_sq_2|ES2004c_sq_4,Bro019|ES2004c,Academic|Product,False,False
ES2004d_sq_1_education_9_sq_7,2,0.1502886712551117,ES2004d_sq_1|education_9_sq_7,ES2004d|education_9,Product|Committee,False,False
Bro027_sq_2_covid_4_sq_4,2,0.1502821743488311,Bro027_sq_2|covid_4_sq_4,Bro027|covid_4,Academic|Committee,False,False
Bro027_sq_0_TS3011b_sq_5,2,0.1502787470817566,Bro027_sq_0|TS3011b_sq_5,Bro027|TS3011b,Academic|Product,False,False
Bmr023_sq_0_education_17_sq_11,2,0.15024134516716,Bmr023_sq_0|education_17_sq_11,Bmr023|education_17,Academic|Committee,False,False
Bed003_sq_3_education_9_sq_4,2,0.150211751461029,Bed003_sq_3|education_9_sq_4,Bed003|education_9,Academic|Committee,False,False
TS3004d_sq_1_education_9_sq_7,2,0.150203600525856,TS3004d_sq_1|education_9_sq_7,TS3004d|education_9,Product|Committee,False,False
ES2004b_sq_5_education_4_sq_1,2,0.1501983553171157,ES2004b_sq_5|education_4_sq_1,ES2004b|education_4,Product|Committee,False,False
TS3011d_sq_1_education_4_sq_0,2,0.1501838713884353,TS3011d_sq_1|education_4_sq_0,TS3011d|education_4,Product|Committee,False,False
TS3011a_sq_2_education_4_sq_0,2,0.1501672863960266,TS3011a_sq_2|education_4_sq_0,TS3011a|education_4,Product|Committee,False,False
ES2004c_sq_9_IS1003c_sq_8,2,0.1501662135124206,ES2004c_sq_9|IS1003c_sq_8,ES2004c|IS1003c,Product|Product,False,True
Bmr014_sq_1_TS3011c_sq_0,2,0.1501519531011581,Bmr014_sq_1|TS3011c_sq_0,Bmr014|TS3011c,Academic|Product,False,False
TS3004a_sq_5_education_4_sq_6,2,0.150147944688797,TS3004a_sq_5|education_4_sq_6,TS3004a|education_4,Product|Committee,False,False
education_13_sq_9_education_17_sq_3,2,0.1501456052064895,education_13_sq_9|education_17_sq_3,education_13|education_17,Committee|Committee,False,True
TS3011a_sq_5_education_9_sq_11,2,0.1501373499631881,TS3011a_sq_5|education_9_sq_11,TS3011a|education_9,Product|Committee,False,False
Bed008_sq_5_education_4_sq_3,2,0.150099828839302,Bed008_sq_5|education_4_sq_3,Bed008|education_4,Academic|Committee,False,False
IS1003a_sq_2_covid_4_sq_10,2,0.150065392255783,IS1003a_sq_2|covid_4_sq_10,IS1003a|covid_4,Product|Committee,False,False
ES2011d_sq_5_education_13_sq_3,2,0.1500609517097473,ES2011d_sq_5|education_13_sq_3,ES2011d|education_13,Product|Committee,False,False
IS1003b_sq_2_education_4_sq_4,2,0.1500409096479416,IS1003b_sq_2|education_4_sq_4,IS1003b|education_4,Product|Committee,False,False
Bed016_sq_2_TS3011c_sq_4,2,0.150030568242073,Bed016_sq_2|TS3011c_sq_4,Bed016|TS3011c,Academic|Product,False,False
Bed008_sq_5_education_4_sq_1,2,0.1500197499990463,Bed008_sq_5|education_4_sq_1,Bed008|education_4,Academic|Committee,False,False
ES2011b_sq_1_education_13_sq_4,2,0.1500167697668075,ES2011b_sq_1|education_13_sq_4,ES2011b|education_13,Product|Committee,False,False
education_13_sq_10_education_13_sq_3,2,0.1499928683042526,education_13_sq_10|education_13_sq_3,education_13|education_13,Committee|Committee,True,True
TS3011a_sq_4_covid_4_sq_6,2,0.1499808728694915,TS3011a_sq_4|covid_4_sq_6,TS3011a|covid_4,Product|Committee,False,False
ES2004b_sq_5_education_13_sq_6,2,0.1499799787998199,ES2004b_sq_5|education_13_sq_6,ES2004b|education_13,Product|Committee,False,False
IS1003b_sq_2_IS1003b_sq_5,2,0.1499682962894439,IS1003b_sq_2|IS1003b_sq_5,IS1003b|IS1003b,Product|Product,True,True
IS1003b_sq_7_education_13_sq_1,2,0.1499545872211456,IS1003b_sq_7|education_13_sq_1,IS1003b|education_13,Product|Committee,False,False
ES2011a_sq_0_education_13_sq_11,2,0.149949312210083,ES2011a_sq_0|education_13_sq_11,ES2011a|education_13,Product|Committee,False,False
TS3004b_sq_3_education_9_sq_1,2,0.1499237716197967,TS3004b_sq_3|education_9_sq_1,TS3004b|education_9,Product|Committee,False,False
IS1003d_sq_7_covid_4_sq_11,2,0.1499051749706268,IS1003d_sq_7|covid_4_sq_11,IS1003d|covid_4,Product|Committee,False,False
IS1003b_sq_7_education_13_sq_6,2,0.1499026268720626,IS1003b_sq_7|education_13_sq_6,IS1003b|education_13,Product|Committee,False,False
Bmr023_sq_2_IS1003c_sq_0,2,0.1499021798372268,Bmr023_sq_2|IS1003c_sq_0,Bmr023|IS1003c,Academic|Product,False,False
Bro019_sq_2_TS3004c_sq_1,2,0.1498778909444809,Bro019_sq_2|TS3004c_sq_1,Bro019|TS3004c,Academic|Product,False,False
Bro004_sq_3_education_13_sq_1,2,0.1498256772756576,Bro004_sq_3|education_13_sq_1,Bro004|education_13,Academic|Committee,False,False
Bmr014_sq_3_TS3011c_sq_3,2,0.1498039960861206,Bmr014_sq_3|TS3011c_sq_3,Bmr014|TS3011c,Academic|Product,False,False
TS3004b_sq_1_education_4_sq_11,2,0.1497962027788162,TS3004b_sq_1|education_4_sq_11,TS3004b|education_4,Product|Committee,False,False
Bmr006_sq_5_TS3004d_sq_3,2,0.1497930288314819,Bmr006_sq_5|TS3004d_sq_3,Bmr006|TS3004d,Academic|Product,False,False
Bmr023_sq_2_covid_4_sq_11,2,0.14979287981987,Bmr023_sq_2|covid_4_sq_11,Bmr023|covid_4,Academic|Committee,False,False
Bro019_sq_5_education_13_sq_5,2,0.1497710049152374,Bro019_sq_5|education_13_sq_5,Bro019|education_13,Academic|Committee,False,False
Bmr006_sq_1_IS1003b_sq_1,2,0.1497685015201568,Bmr006_sq_1|IS1003b_sq_1,Bmr006|IS1003b,Academic|Product,False,False
education_13_sq_3_education_9_sq_6,2,0.14976766705513,education_13_sq_3|education_9_sq_6,education_13|education_9,Committee|Committee,False,True
ES2011d_sq_1_TS3011d_sq_3,2,0.1497654467821121,ES2011d_sq_1|TS3011d_sq_3,ES2011d|TS3011d,Product|Product,False,True
Bro027_sq_5_education_17_sq_1,2,0.149733230471611,Bro027_sq_5|education_17_sq_1,Bro027|education_17,Academic|Committee,False,False
Bed008_sq_4_education_9_sq_2,2,0.1497288644313812,Bed008_sq_4|education_9_sq_2,Bed008|education_9,Academic|Committee,False,False
ES2011a_sq_1_covid_9_sq_0,2,0.1497259885072708,ES2011a_sq_1|covid_9_sq_0,ES2011a|covid_9,Product|Committee,False,False
IS1003d_sq_8_TS3004a_sq_4,2,0.1497235000133514,IS1003d_sq_8|TS3004a_sq_4,IS1003d|TS3004a,Product|Product,False,True
IS1003a_sq_1_education_4_sq_10,2,0.1496879756450653,IS1003a_sq_1|education_4_sq_10,IS1003a|education_4,Product|Committee,False,False
education_13_sq_10_education_13_sq_6,2,0.1496834009885788,education_13_sq_10|education_13_sq_6,education_13|education_13,Committee|Committee,True,True
Bmr014_sq_0_Bro004_sq_0,2,0.1496593505144119,Bmr014_sq_0|Bro004_sq_0,Bmr014|Bro004,Academic|Academic,False,True
Bro004_sq_5_ES2004c_sq_4,2,0.1496584862470626,Bro004_sq_5|ES2004c_sq_4,Bro004|ES2004c,Academic|Product,False,False
Bmr014_sq_2_covid_4_sq_7,2,0.1496446877717971,Bmr014_sq_2|covid_4_sq_7,Bmr014|covid_4,Academic|Committee,False,False
Bmr006_sq_1_IS1003b_sq_2,2,0.1496124267578125,Bmr006_sq_1|IS1003b_sq_2,Bmr006|IS1003b,Academic|Product,False,False
TS3004c_sq_3_education_9_sq_11,2,0.1496039479970932,TS3004c_sq_3|education_9_sq_11,TS3004c|education_9,Product|Committee,False,False
Bro004_sq_0_ES2004a_sq_4,2,0.1495799869298935,Bro004_sq_0|ES2004a_sq_4,Bro004|ES2004a,Academic|Product,False,False
TS3011b_sq_4_education_9_sq_3,2,0.1495602428913116,TS3011b_sq_4|education_9_sq_3,TS3011b|education_9,Product|Committee,False,False
Bed008_sq_5_Bmr023_sq_0,2,0.1495434194803238,Bed008_sq_5|Bmr023_sq_0,Bed008|Bmr023,Academic|Academic,False,True
Bmr006_sq_2_covid_4_sq_4,2,0.149525836110115,Bmr006_sq_2|covid_4_sq_4,Bmr006|covid_4,Academic|Committee,False,False
Bro004_sq_3_ES2004c_sq_7,2,0.1495157331228256,Bro004_sq_3|ES2004c_sq_7,Bro004|ES2004c,Academic|Product,False,False
IS1003c_sq_8_education_17_sq_4,2,0.1495112031698227,IS1003c_sq_8|education_17_sq_4,IS1003c|education_17,Product|Committee,False,False
ES2011c_sq_3_education_4_sq_2,2,0.1495103687047958,ES2011c_sq_3|education_4_sq_2,ES2011c|education_4,Product|Committee,False,False
IS1003c_sq_5_education_13_sq_7,2,0.1495101898908615,IS1003c_sq_5|education_13_sq_7,IS1003c|education_13,Product|Committee,False,False
Bmr006_sq_0_covid_4_sq_2,2,0.1495002806186676,Bmr006_sq_0|covid_4_sq_2,Bmr006|covid_4,Academic|Committee,False,False
ES2004c_sq_4_education_4_sq_2,2,0.1494794934988021,ES2004c_sq_4|education_4_sq_2,ES2004c|education_4,Product|Committee,False,False
Bmr014_sq_2_ES2004a_sq_0,2,0.1494410932064056,Bmr014_sq_2|ES2004a_sq_0,Bmr014|ES2004a,Academic|Product,False,False
Bmr006_sq_0_education_17_sq_9,2,0.1494382917881012,Bmr006_sq_0|education_17_sq_9,Bmr006|education_17,Academic|Committee,False,False
Bed016_sq_0_ES2004a_sq_2,2,0.1494213789701461,Bed016_sq_0|ES2004a_sq_2,Bed016|ES2004a,Academic|Product,False,False
TS3011c_sq_1_education_17_sq_1,2,0.1494115144014358,TS3011c_sq_1|education_17_sq_1,TS3011c|education_17,Product|Committee,False,False
TS3004a_sq_2_education_17_sq_5,2,0.1493833810091018,TS3004a_sq_2|education_17_sq_5,TS3004a|education_17,Product|Committee,False,False
Bmr014_sq_2_ES2004d_sq_1,2,0.1493786126375198,Bmr014_sq_2|ES2004d_sq_1,Bmr014|ES2004d,Academic|Product,False,False
IS1003c_sq_2_education_9_sq_0,2,0.1493739932775497,IS1003c_sq_2|education_9_sq_0,IS1003c|education_9,Product|Committee,False,False
TS3004d_sq_4_TS3011b_sq_5,2,0.1493684351444244,TS3004d_sq_4|TS3011b_sq_5,TS3004d|TS3011b,Product|Product,False,True
IS1003c_sq_4_education_13_sq_11,2,0.1493593454360962,IS1003c_sq_4|education_13_sq_11,IS1003c|education_13,Product|Committee,False,False
ES2011c_sq_5_covid_9_sq_0,2,0.1493332982063293,ES2011c_sq_5|covid_9_sq_0,ES2011c|covid_9,Product|Committee,False,False
TS3011c_sq_3_education_13_sq_8,2,0.1493059396743774,TS3011c_sq_3|education_13_sq_8,TS3011c|education_13,Product|Committee,False,False
ES2004c_sq_9_IS1003d_sq_7,2,0.1492992341518402,ES2004c_sq_9|IS1003d_sq_7,ES2004c|IS1003d,Product|Product,False,True
covid_4_sq_4_education_4_sq_11,2,0.1492821723222732,covid_4_sq_4|education_4_sq_11,covid_4|education_4,Committee|Committee,False,True
Bmr023_sq_1_TS3011c_sq_1,2,0.1492785364389419,Bmr023_sq_1|TS3011c_sq_1,Bmr023|TS3011c,Academic|Product,False,False
covid_4_sq_1_education_13_sq_6,2,0.1492744833230972,covid_4_sq_1|education_13_sq_6,covid_4|education_13,Committee|Committee,False,True
TS3011d_sq_2_education_13_sq_7,2,0.1492628753185272,TS3011d_sq_2|education_13_sq_7,TS3011d|education_13,Product|Committee,False,False
Bro027_sq_0_education_17_sq_3,2,0.1492399275302887,Bro027_sq_0|education_17_sq_3,Bro027|education_17,Academic|Committee,False,False
Bed008_sq_3_Bmr006_sq_5,2,0.1492235958576202,Bed008_sq_3|Bmr006_sq_5,Bed008|Bmr006,Academic|Academic,False,True
Bro004_sq_1_TS3011d_sq_4,2,0.1492020636796951,Bro004_sq_1|TS3011d_sq_4,Bro004|TS3011d,Academic|Product,False,False
Bro019_sq_0_education_13_sq_1,2,0.1491979509592056,Bro019_sq_0|education_13_sq_1,Bro019|education_13,Academic|Committee,False,False
Bmr006_sq_0_TS3011d_sq_0,2,0.1491893827915191,Bmr006_sq_0|TS3011d_sq_0,Bmr006|TS3011d,Academic|Product,False,False
covid_4_sq_8_education_17_sq_3,2,0.1491863131523132,covid_4_sq_8|education_17_sq_3,covid_4|education_17,Committee|Committee,False,True
Bro027_sq_0_IS1003d_sq_8,2,0.1491737812757492,Bro027_sq_0|IS1003d_sq_8,Bro027|IS1003d,Academic|Product,False,False
ES2011c_sq_1_education_17_sq_6,2,0.1491725742816925,ES2011c_sq_1|education_17_sq_6,ES2011c|education_17,Product|Committee,False,False
Bmr023_sq_2_covid_9_sq_2,2,0.1491608768701553,Bmr023_sq_2|covid_9_sq_2,Bmr023|covid_9,Academic|Committee,False,False
covid_4_sq_2_education_17_sq_3,2,0.1491482704877853,covid_4_sq_2|education_17_sq_3,covid_4|education_17,Committee|Committee,False,True
Bed003_sq_4_covid_4_sq_6,2,0.1491469293832779,Bed003_sq_4|covid_4_sq_6,Bed003|covid_4,Academic|Committee,False,False
Bmr023_sq_0_ES2004d_sq_2,2,0.1491389572620391,Bmr023_sq_0|ES2004d_sq_2,Bmr023|ES2004d,Academic|Product,False,False
IS1003b_sq_1_covid_4_sq_9,2,0.1491374373435974,IS1003b_sq_1|covid_4_sq_9,IS1003b|covid_4,Product|Committee,False,False
Bed003_sq_4_covid_4_sq_2,2,0.1491099148988723,Bed003_sq_4|covid_4_sq_2,Bed003|covid_4,Academic|Committee,False,False
ES2004b_sq_0_education_13_sq_8,2,0.1491081863641739,ES2004b_sq_0|education_13_sq_8,ES2004b|education_13,Product|Committee,False,False
TS3004c_sq_5_education_9_sq_5,2,0.1491073668003082,TS3004c_sq_5|education_9_sq_5,TS3004c|education_9,Product|Committee,False,False
covid_4_sq_11_education_17_sq_2,2,0.149090901017189,covid_4_sq_11|education_17_sq_2,covid_4|education_17,Committee|Committee,False,True
ES2004c_sq_2_ES2011d_sq_4,2,0.1490896046161651,ES2004c_sq_2|ES2011d_sq_4,ES2004c|ES2011d,Product|Product,False,True
ES2004d_sq_5_covid_4_sq_8,2,0.1490882933139801,ES2004d_sq_5|covid_4_sq_8,ES2004d|covid_4,Product|Committee,False,False
Bro027_sq_4_IS1003c_sq_6,2,0.1490848958492279,Bro027_sq_4|IS1003c_sq_6,Bro027|IS1003c,Academic|Product,False,False
Bmr014_sq_1_education_4_sq_2,2,0.149067535996437,Bmr014_sq_1|education_4_sq_2,Bmr014|education_4,Academic|Committee,False,False
IS1003a_sq_1_IS1003d_sq_8,2,0.1490602344274521,IS1003a_sq_1|IS1003d_sq_8,IS1003a|IS1003d,Product|Product,False,True
Bro004_sq_3_Bro019_sq_3,2,0.1490402817726135,Bro004_sq_3|Bro019_sq_3,Bro004|Bro019,Academic|Academic,False,True
Bro004_sq_0_covid_9_sq_2,2,0.1490288227796554,Bro004_sq_0|covid_9_sq_2,Bro004|covid_9,Academic|Committee,False,False
ES2004c_sq_5_education_17_sq_0,2,0.1490265727043151,ES2004c_sq_5|education_17_sq_0,ES2004c|education_17,Product|Committee,False,False
ES2004a_sq_1_education_13_sq_1,2,0.1489999145269394,ES2004a_sq_1|education_13_sq_1,ES2004a|education_13,Product|Committee,False,False
Bmr023_sq_5_TS3011c_sq_5,2,0.1489822119474411,Bmr023_sq_5|TS3011c_sq_5,Bmr023|TS3011c,Academic|Product,False,False
Bmr023_sq_3_TS3011c_sq_5,2,0.1489822119474411,Bmr023_sq_3|TS3011c_sq_5,Bmr023|TS3011c,Academic|Product,False,False
education_17_sq_2_education_4_sq_11,2,0.1489811837673187,education_17_sq_2|education_4_sq_11,education_17|education_4,Committee|Committee,False,True
Bed008_sq_4_education_4_sq_0,2,0.1489631831645965,Bed008_sq_4|education_4_sq_0,Bed008|education_4,Academic|Committee,False,False
Bmr006_sq_0_ES2004c_sq_9,2,0.1489545255899429,Bmr006_sq_0|ES2004c_sq_9,Bmr006|ES2004c,Academic|Product,False,False
Bro027_sq_0_education_17_sq_9,2,0.1489493995904922,Bro027_sq_0|education_17_sq_9,Bro027|education_17,Academic|Committee,False,False
TS3011a_sq_0_education_9_sq_11,2,0.1489474177360534,TS3011a_sq_0|education_9_sq_11,TS3011a|education_9,Product|Committee,False,False
ES2011b_sq_2_education_9_sq_0,2,0.1489327996969223,ES2011b_sq_2|education_9_sq_0,ES2011b|education_9,Product|Committee,False,False
Bmr023_sq_5_Bro004_sq_0,2,0.1489316076040268,Bmr023_sq_5|Bro004_sq_0,Bmr023|Bro004,Academic|Academic,False,True
Bmr023_sq_3_Bro004_sq_0,2,0.1489316076040268,Bmr023_sq_3|Bro004_sq_0,Bmr023|Bro004,Academic|Academic,False,True
ES2004c_sq_2_education_17_sq_5,2,0.148931473493576,ES2004c_sq_2|education_17_sq_5,ES2004c|education_17,Product|Committee,False,False
ES2011b_sq_1_covid_4_sq_11,2,0.1489210575819015,ES2011b_sq_1|covid_4_sq_11,ES2011b|covid_4,Product|Committee,False,False
IS1003b_sq_1_education_13_sq_5,2,0.1489165723323822,IS1003b_sq_1|education_13_sq_5,IS1003b|education_13,Product|Committee,False,False
ES2011c_sq_4_education_9_sq_6,2,0.1489135771989822,ES2011c_sq_4|education_9_sq_6,ES2011c|education_9,Product|Committee,False,False
ES2004d_sq_1_education_9_sq_0,2,0.1489090919494629,ES2004d_sq_1|education_9_sq_0,ES2004d|education_9,Product|Committee,False,False
ES2004c_sq_9_ES2011c_sq_4,2,0.1489020586013794,ES2004c_sq_9|ES2011c_sq_4,ES2004c|ES2011c,Product|Product,False,True
Bro019_sq_0_TS3011c_sq_4,2,0.1488985568284988,Bro019_sq_0|TS3011c_sq_4,Bro019|TS3011c,Academic|Product,False,False
TS3004c_sq_2_education_13_sq_8,2,0.1488923281431198,TS3004c_sq_2|education_13_sq_8,TS3004c|education_13,Product|Committee,False,False
TS3004a_sq_1_education_4_sq_2,2,0.148881509900093,TS3004a_sq_1|education_4_sq_2,TS3004a|education_4,Product|Committee,False,False
ES2004c_sq_10_TS3011c_sq_2,2,0.1488674879074096,ES2004c_sq_10|TS3011c_sq_2,ES2004c|TS3011c,Product|Product,False,True
ES2004c_sq_6_ES2011d_sq_1,2,0.1488621085882187,ES2004c_sq_6|ES2011d_sq_1,ES2004c|ES2011d,Product|Product,False,True
Bro019_sq_0_education_4_sq_4,2,0.1488482058048248,Bro019_sq_0|education_4_sq_4,Bro019|education_4,Academic|Committee,False,False
Bro004_sq_0_education_17_sq_7,2,0.1488474011421203,Bro004_sq_0|education_17_sq_7,Bro004|education_17,Academic|Committee,False,False
